# parsed arguments: Namespace(benchmark='Qc219b', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='abstract-only', expected_only=False)
# loading benchmark...
# table keywords: {'party', 'democratic', 'unaffiliated', 'color', 'minor', 'total', '19258', 'voters', 'blue', '140', 'republican', 'parties', '28608', '27180'}
# input type: [dtype('O'), dtype('int64'), dtype('O')]
# input is:
           Party  Total voters color
0     Republican         19258  blue
1     Democratic         28608  blue
2   Unaffiliated         27180  blue
3  Minor parties           140  blue
# query is: How many voters identify as Unaffiliated?
# expected output type:[dtype('int64')]
# expected output is:
   ANSWER
0   27180
# inferred DSL terminals:
  # ConstVal: ['28608@Int', 'Democratic@Str', 'Minor parties@Str', 'Party@Str', 'color@Str', '27180@Int', '140@Int', 'Total voters@Str', 'Unaffiliated@Str', 'Republican@Str', '19258@Int', 'blue@Str']
     # cmap: [(None, 28608), (None, 'Democratic'), (None, 'Minor parties'), (None, 'Party'), (None, 'color'), (None, 27180), (None, 140), (None, 'Total voters'), (None, 'Unaffiliated'), (None, 'Republican'), (None, 19258), (None, 'blue')]
# loading skeleton list...

# ========== candidate program report ========== #
# (t=0.00) i=0, candidate=[{'ANSWER': 27180}]
  # found 414 program(s)
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 28608@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 27180@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 27180@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 27180@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'Total voters', 27180], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 27180@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'Total voters', 27180], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 19258@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'Total voters', 19258], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 19258@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'Total voters', 19258], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Democratic@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Party', 'Democratic'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Democratic@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Party', 'Democratic'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 28608@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), ==, 0, Unaffiliated@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '<', 'Total voters', 28608], '==', 'Party', 'Unaffiliated'], ['Total voters']]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Democratic@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-81, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Democratic@Str), >=, 1, 27180@Int), ['1'])
# top-82, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Democratic@Str), >=, 1, 27180@Int), ['-99', '-2'])
# top-83, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Democratic@Str), >, 1, 19258@Int), ['1'])
# top-84, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Democratic@Str), >, 1, 19258@Int), ['-99', '-2'])
# top-85, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Minor parties@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-86, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Minor parties@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-87, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Minor parties@Str), ==, 1, 27180@Int), ['1'])
# top-88, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Minor parties@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-89, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Party@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-90, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Party@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-91, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Party@Str), ==, 1, 27180@Int), ['1'])
# top-92, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Party@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-93, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-94, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-95, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 1, 27180@Int), ['1'])
# top-96, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-97, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 27180@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-98, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 27180@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-99, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 27180@Int), ==, 1, 27180@Int), ['1'])
# top-100, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 27180@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-101, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 140@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-102, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 140@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-103, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 140@Int), ==, 1, 27180@Int), ['1'])
# top-104, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 140@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-105, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Total voters@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-106, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Total voters@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-107, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Total voters@Str), ==, 1, 27180@Int), ['1'])
# top-108, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Total voters@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-109, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Republican@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-110, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Republican@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-111, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Republican@Str), ==, 1, 27180@Int), ['1'])
# top-112, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Republican@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-113, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 19258@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-114, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 19258@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-115, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 19258@Int), ==, 1, 27180@Int), ['1'])
# top-116, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 19258@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-117, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-118, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-119, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 1, 27180@Int), ['1'])
# top-120, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-121, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 28608@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-122, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 28608@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-123, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 28608@Int), ==, 1, 27180@Int), ['1'])
# top-124, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 28608@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-125, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 28608@Int), >=, 1, 27180@Int), ['1'])
# top-126, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 28608@Int), >=, 1, 27180@Int), ['-99', '-2'])
# top-127, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 28608@Int), >, 1, 19258@Int), ['1'])
# top-128, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 28608@Int), >, 1, 19258@Int), ['-99', '-2'])
# top-129, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Democratic@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-130, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Democratic@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-131, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Democratic@Str), ==, 1, 27180@Int), ['1'])
# top-132, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Democratic@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-133, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Minor parties@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-134, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Minor parties@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-135, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Minor parties@Str), ==, 1, 27180@Int), ['1'])
# top-136, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Minor parties@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-137, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Party@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-138, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Party@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-139, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Party@Str), ==, 1, 27180@Int), ['1'])
# top-140, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Party@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-141, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-142, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-143, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 1, 27180@Int), ['1'])
# top-144, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-145, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 140@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-146, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 140@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-147, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 140@Int), ==, 1, 27180@Int), ['1'])
# top-148, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 140@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-149, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Total voters@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-150, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Total voters@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-151, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Total voters@Str), ==, 1, 27180@Int), ['1'])
# top-152, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Total voters@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-153, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Unaffiliated@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-154, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Unaffiliated@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-155, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Unaffiliated@Str), ==, 1, 27180@Int), ['1'])
# top-156, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Unaffiliated@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-157, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Republican@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-158, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Republican@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-159, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Republican@Str), ==, 1, 27180@Int), ['1'])
# top-160, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Republican@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-161, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 19258@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-162, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 19258@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-163, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 19258@Int), ==, 1, 27180@Int), ['1'])
# top-164, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 19258@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-165, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-166, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-167, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 1, 27180@Int), ['1'])
# top-168, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-169, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 28608@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-170, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 28608@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-171, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 28608@Int), ==, 1, 27180@Int), ['1'])
# top-172, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 28608@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-173, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Democratic@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-174, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Democratic@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-175, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Democratic@Str), ==, 1, 27180@Int), ['1'])
# top-176, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Democratic@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-177, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Minor parties@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-178, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Minor parties@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-179, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Minor parties@Str), ==, 1, 27180@Int), ['1'])
# top-180, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Minor parties@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-181, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Party@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-182, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Party@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-183, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Party@Str), ==, 1, 27180@Int), ['1'])
# top-184, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Party@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-185, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-186, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-187, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 1, 27180@Int), ['1'])
# top-188, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-189, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 27180@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-190, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 27180@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-191, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 27180@Int), ==, 1, 27180@Int), ['1'])
# top-192, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 27180@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-193, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 140@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-194, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 140@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-195, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 140@Int), ==, 1, 27180@Int), ['1'])
# top-196, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 140@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-197, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Total voters@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-198, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Total voters@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-199, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Total voters@Str), ==, 1, 27180@Int), ['1'])
# top-200, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Total voters@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-201, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Unaffiliated@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-202, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Unaffiliated@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-203, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Unaffiliated@Str), ==, 1, 27180@Int), ['1'])
# top-204, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Unaffiliated@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-205, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Republican@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-206, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Republican@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-207, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Republican@Str), ==, 1, 27180@Int), ['1'])
# top-208, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Republican@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-209, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 19258@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-210, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 19258@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-211, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 19258@Int), ==, 1, 27180@Int), ['1'])
# top-212, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 19258@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-213, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, <, 1, 28608@Int), max, 1)
# top-214, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, <=, 1, 27180@Int), max, 1)
# top-215, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, ==, 0, Unaffiliated@Str), min, 1)
